farm_id,region,state,agro_zone,crop_type,crop_variety,soil_type,farm_size_ha,soil_pH,soil_nitrogen,soil_phosphorus,soil_potassium,rainfall_mm,temperature_C,fertilizer_type,fertilizer_amount_kg_ha,irrigation_type,pest_type,pest_severity,rainfall_variability,temperature_stress,extreme_weather,labor_input,soil_degradation,yield_kg_ha
FARM_016778,Northeast,Yobe,Sahel Savanna,Sorghum,SK5912,Sandy,0.5,5.2,44.3,10.5,60.7,1109.6,23.2,Urea,73.4,Surface,Fall Armyworm,Low,Normal,High,Drought,Low,Moderate,1197.0
FARM_016779,Southsouth,Bayelsa,Humid Forest,Cassava,Local Odongbo,Lateritic,0.8,7.3,29.3,27.4,168.5,1874.3,32.0,NPK,180.3,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Severe,7681.0
FARM_016781,Southsouth,Cross River,Humid Forest,Cassava,Local Odongbo,Clayey,0.5,7.1,39.0,15.5,61.0,1350.9,32.0,NPK,176.7,Surface,Fall Armyworm,Low,Erratic,Moderate,Drought,Medium,Moderate,9736.0
FARM_016783,Southwest,Osun,Humid Forest,Rice,Local Ofada,Clayey,0.5,6.0,47.6,23.8,173.3,1905.1,26.1,NPK,192.4,Surface,Fall Armyworm,Moderate,Normal,Moderate,Flood,Medium,Moderate,3413.0
FARM_016784,Southsouth,Edo,Humid Forest,Maize,Local White,Loamy,0.5,6.7,10.4,17.0,65.7,1078.1,27.9,NPK,61.4,Surface,Cassava Mealybug,High,Normal,Moderate,Drought,Low,Moderate,1176.0
FARM_016785,Southsouth,Edo,Humid Forest,Yam,TDr 95/19177,Lateritic,2.5,5.7,26.4,18.7,155.5,600.0,31.2,NPK,200.0,Surface,Fall Armyworm,High,Normal,Moderate,Flood,Low,Severe,2869.0
FARM_016786,Northcentral,Kogi,Derived Savanna,Cassava,Local Odongbo,Loamy,1.2,5.4,34.5,24.5,186.4,1557.0,24.2,NPK,25.6,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,8973.0
FARM_016787,Southsouth,Edo,Humid Forest,Yam,TDr 95/19177,Lateritic,0.8,5.6,10.0,29.4,88.2,899.5,25.4,Organic,91.7,Surface,Fruit Flies,Low,Normal,Moderate,Flood,Medium,Moderate,6010.0
FARM_016788,Northcentral,Niger,Northern Guinea Savanna,Sorghum,Local Farafara,Loamy,1.7,6.2,47.0,25.5,200.0,626.2,27.6,Urea,197.1,Surface,Stem Borers,Low,Erratic,Moderate,Drought,Low,Moderate,841.0
FARM_016789,Northwest,Sokoto,Sudan Savanna,Onions,Local White,Sandy,1.7,7.1,37.5,27.1,93.7,1129.8,22.6,Urea,154.5,Sprinkler,Thrips,Low,Normal,Moderate,Drought,Medium,Moderate,9603.0
FARM_016790,Northeast,Yobe,Sahel Savanna,Maize,TZL Comp,Lateritic,2.1,6.5,23.4,8.6,183.8,869.7,23.9,NPK,101.9,Surface,Fall Armyworm,Moderate,Reduced,Moderate,Drought,Medium,Moderate,2215.0
FARM_016791,Northcentral,Nasarawa,Northern Guinea Savanna,Beans,IT89KD-288,Loamy,1.1,6.3,25.1,12.6,192.0,1143.3,27.6,NPK,64.7,Surface,Fall Armyworm,Low,Normal,Moderate,Drought,Medium,Moderate,1592.0
FARM_016792,Southwest,Oyo,Derived Savanna,Maize,Local Yellow,Sandy,0.8,6.6,36.6,5.0,168.2,1107.0,26.1,NPK,154.5,Surface,Fall Armyworm,High,Normal,Moderate,Drought,Low,Moderate,2633.0
FARM_016793,Northeast,Adamawa,Sudan Savanna,Sorghum,Local Farafara,Loamy,0.5,7.4,28.9,30.0,52.8,1971.8,32.0,NPK,165.1,Surface,Locusts,High,Normal,Moderate,Drought,Low,Moderate,500.0
FARM_016794,Northwest,Sokoto,Sudan Savanna,Sorghum,Local Kaura,Sandy,0.5,7.2,49.3,18.7,134.8,1299.8,32.0,NPK,28.6,Surface,Stem Borers,Low,Normal,Moderate,Drought,Medium,Moderate,1579.0
FARM_016795,Southeast,Enugu,Humid Forest,Pepper,Cayenne,Lateritic,1.6,7.5,29.6,5.0,77.1,1845.7,29.8,Urea,82.2,Surface,Aphids,Moderate,Erratic,Moderate,Flood,Medium,Severe,1305.0
FARM_016796,Southwest,Ogun,Humid Forest,Yam,TDr 95/19177,Lateritic,1.5,5.0,48.4,23.4,85.6,1002.2,29.7,Urea,77.3,Sprinkler,Whiteflies,Moderate,Normal,Moderate,Drought,Medium,Severe,4314.0
FARM_016797,Southwest,Osun,Humid Forest,Beans,IT89KD-288,Lateritic,1.0,5.8,33.1,13.9,61.9,913.4,31.2,NPK,170.5,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,717.0
FARM_016798,Southwest,Osun,Humid Forest,Yam,D. alata,Clayey,0.5,7.5,20.4,17.0,157.0,1879.6,30.0,Urea,0.0,Surface,Whiteflies,Low,Erratic,Moderate,Flood,High,Moderate,7462.0
FARM_016799,Southwest,Oyo,Derived Savanna,Sorghum,SK5912,Sandy,0.5,6.5,10.4,23.3,78.4,1500.0,30.4,NPK,50.5,Surface,Fall Armyworm,High,Reduced,Moderate,Drought,Low,Moderate,1469.0
FARM_016800,Northeast,Taraba,Northern Guinea Savanna,Maize,Local Yellow,Sandy,1.1,5.2,50.0,6.4,101.7,1825.3,22.0,Organic,24.4,Surface,Desert Locust,Low,Erratic,Moderate,Flood,Medium,Moderate,1649.0
FARM_016801,Northcentral,Nasarawa,Northern Guinea Savanna,Tomato,Roma VF,Sandy,2.2,7.5,24.0,10.6,130.7,1015.8,30.0,Urea,181.3,Surface,Aphids,Low,Erratic,Moderate,Drought,Medium,Moderate,12721.0
FARM_016802,Northcentral,Plateau,Northern Guinea Savanna,Beans,IT89KD-288,Sandy,0.5,7.2,24.6,18.3,82.4,2000.0,26.9,NPK,152.1,Drip,Fall Armyworm,High,Normal,Moderate,Drought,Medium,Moderate,2676.0
FARM_016804,Northwest,Sokoto,Sudan Savanna,Maize,TZL Comp,Sandy,0.6,7.3,33.3,24.3,56.6,1570.4,22.7,Urea,49.8,Surface,Locusts,High,Erratic,Moderate,Drought,Low,Moderate,1630.0
FARM_016805,Northwest,Zamfara,Sudan Savanna,Onions,Local White,Clayey,1.9,6.5,17.8,22.3,139.1,1305.9,26.8,NPK,100.2,Surface,Stem Borers,Low,Normal,Moderate,Drought,Low,Moderate,8616.0
FARM_016806,Northeast,Adamawa,Sudan Savanna,Beans,Local Drum,Sandy,0.5,5.3,20.0,28.2,165.9,1948.8,26.1,NPK,124.9,Surface,Aphids,Low,Erratic,Moderate,Drought,Medium,Moderate,1518.0
FARM_016807,Southsouth,Delta,Humid Forest,Maize,Local White,Loamy,1.5,6.2,45.6,19.9,151.5,600.0,24.4,NPK,59.4,Surface,Whiteflies,Low,Normal,Moderate,Flood,Medium,Moderate,2887.0
FARM_016808,Northeast,Borno,Sahel Savanna,Rice,FARO 44,Loamy,0.5,7.4,27.6,5.0,160.8,1473.4,30.6,Urea,168.1,Surface,Locusts,Low,Erratic,Moderate,Drought,Medium,Severe,2551.0
FARM_016809,Northwest,Kebbi,Sudan Savanna,Beans,Local Kanannado,Sandy,0.9,6.5,10.0,8.4,126.4,988.4,27.9,Urea,0.0,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Medium,Moderate,500.0
FARM_016810,Southwest,Ondo,Humid Forest,Yam,TDr 95/19177,Clayey,0.8,6.8,21.3,15.8,74.0,948.6,32.0,NPK,52.6,Surface,Aphids,Low,Erratic,Moderate,Flood,Low,Moderate,4169.0
FARM_016811,Northcentral,FCT,Northern Guinea Savanna,Maize,TZL Comp,Loamy,1.0,5.2,10.0,8.0,106.9,876.4,26.4,NPK,200.0,Surface,Locusts,Moderate,Reduced,Moderate,Drought,Low,Moderate,1898.0
FARM_016812,Northcentral,Benue,Northern Guinea Savanna,Maize,TZL Comp,Clayey,2.0,6.8,44.8,26.6,113.7,1018.6,29.0,NPK,124.8,Surface,Grasshoppers,Low,Normal,Moderate,Drought,Medium,Moderate,4263.0
FARM_016814,Southsouth,Cross River,Humid Forest,Yam,TDr 95/19177,Clayey,0.5,5.1,15.0,22.7,70.2,834.1,23.1,NPK,95.4,Surface,Fall Armyworm,High,Normal,Moderate,Drought,Medium,Moderate,5633.0
FARM_016815,Northcentral,Nasarawa,Northern Guinea Savanna,Cassava,Local Odongbo,Loamy,0.5,6.5,47.6,28.4,200.0,2000.0,23.5,NPK,108.9,Drip,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Low,Moderate,5944.0
FARM_016816,Southwest,Lagos,Humid Forest,Yam,D. alata,Clayey,1.1,6.8,29.4,24.9,118.4,1121.6,29.6,NPK,109.6,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Severe,4750.0
FARM_016817,Southeast,Ebonyi,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.5,6.7,22.0,11.7,50.0,1303.7,32.0,NPK,130.0,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,9450.0
FARM_016818,Southwest,Oyo,Derived Savanna,Maize,Local Yellow,Clayey,0.5,7.3,48.7,11.6,116.8,1851.2,22.1,NPK,104.8,Surface,Whiteflies,Moderate,Erratic,Moderate,Drought,Medium,Severe,2451.0
FARM_016819,Northcentral,Benue,Northern Guinea Savanna,Sorghum,Local Farafara,Clayey,0.5,7.2,32.5,29.3,148.8,1289.7,24.7,NPK,34.1,Surface,Locusts,Moderate,Reduced,Moderate,Drought,High,Moderate,1057.0
FARM_016820,Northwest,Zamfara,Sudan Savanna,Maize,Local Yellow,Loamy,0.8,5.2,14.7,23.2,75.3,814.0,29.2,NPK,25.7,Surface,Fall Armyworm,Low,Reduced,Moderate,Drought,Medium,Moderate,978.0
FARM_016821,Southeast,Imo,Humid Forest,Yam,D. rotundata,Lateritic,1.4,7.3,39.9,18.4,91.2,1232.9,22.8,Urea,29.4,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,5956.0
FARM_016822,Northcentral,FCT,Northern Guinea Savanna,Sorghum,SK5912,Lateritic,1.8,5.3,18.8,28.2,105.3,895.8,25.8,Urea,200.0,Surface,Aphids,Moderate,Reduced,Moderate,Drought,Low,Moderate,1818.0
FARM_016823,Southeast,Abia,Humid Forest,Maize,Local White,Lateritic,1.8,6.6,33.2,11.7,117.8,794.7,29.2,NPK,80.8,Surface,Cassava Mealybug,Moderate,Normal,Moderate,Flood,Low,Moderate,1458.0
FARM_016824,Southwest,Ekiti,Humid Forest,Maize,Local White,Loamy,1.5,5.3,49.4,5.0,50.0,1395.3,31.5,NPK,148.4,Surface,Fall Armyworm,Moderate,Normal,Moderate,Flood,Medium,Moderate,1719.0
FARM_016825,Northcentral,Niger,Northern Guinea Savanna,Cassava,TMS 30572,Loamy,1.0,7.5,50.0,9.1,164.2,1437.1,32.0,Organic,141.6,Drip,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,13098.0
FARM_016826,Southwest,Osun,Humid Forest,Onions,Local White,Lateritic,0.8,5.9,36.6,15.6,65.2,1192.0,26.1,NPK,146.1,Surface,Aphids,Moderate,Normal,Moderate,Drought,Medium,Moderate,10352.0
FARM_016828,Southwest,Oyo,Derived Savanna,Maize,Local White,Clayey,1.1,6.2,10.0,5.0,123.9,915.2,28.4,Urea,0.0,Surface,Stem Borers,Low,Erratic,Moderate,Drought,Low,Moderate,1402.0
FARM_016829,Southwest,Osun,Humid Forest,Maize,Local White,Lateritic,1.7,5.4,31.7,30.0,150.6,1157.0,29.6,Organic,163.3,Drip,Whiteflies,Moderate,Normal,Moderate,Flood,Low,Moderate,1036.0
FARM_016830,Northcentral,Kogi,Derived Savanna,Maize,TZL Comp,Loamy,0.7,6.7,17.6,5.0,101.9,1123.3,29.8,NPK,61.4,Surface,Stem Borers,Moderate,Erratic,Moderate,Drought,Medium,Severe,1178.0
FARM_016831,Northcentral,Niger,Northern Guinea Savanna,Pepper,Local Shombo,Clayey,1.0,5.4,39.8,11.8,164.9,623.7,25.6,Urea,144.7,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,5495.0
FARM_016832,Southwest,Lagos,Humid Forest,Yam,TDr 95/19177,Loamy,1.4,6.9,38.6,19.6,140.0,1523.3,32.0,NPK,90.1,Surface,Whiteflies,Moderate,Normal,Moderate,Drought,Medium,Moderate,10018.0
FARM_016833,Northcentral,Benue,Northern Guinea Savanna,Maize,TZL Comp,Clayey,1.4,7.5,37.1,27.1,98.3,600.0,26.4,NPK,123.8,Surface,Fall Armyworm,High,Normal,Moderate,Drought,Low,Moderate,1660.0
FARM_016834,Northwest,Jigawa,Sudan Savanna,Onions,Kano Red,Loamy,0.5,6.9,18.7,17.3,200.0,1176.5,23.5,NPK,119.3,Surface,Aphids,High,Normal,Moderate,Drought,Medium,Severe,7534.0
FARM_016835,Northwest,Zamfara,Sudan Savanna,Maize,Local White,Sandy,1.5,6.2,23.0,14.0,197.4,600.0,25.9,Organic,188.1,Surface,Stem Borers,Low,Erratic,Moderate,Drought,Low,Moderate,1204.0
FARM_016837,Northcentral,Niger,Northern Guinea Savanna,Yam,D. rotundata,Loamy,1.6,5.3,23.0,26.6,179.6,1207.0,24.1,NPK,165.7,Surface,Grasshoppers,Low,Erratic,Moderate,Drought,Medium,Moderate,9019.0
FARM_016838,Northcentral,Kwara,Northern Guinea Savanna,Sorghum,SK5912,Sandy,0.5,6.5,20.8,6.3,95.0,1317.7,29.7,Organic,200.0,Surface,Aphids,Low,Erratic,Moderate,Drought,Medium,Moderate,3388.0
FARM_016839,Southwest,Ondo,Humid Forest,Pepper,Cayenne,Lateritic,0.9,6.4,43.5,7.4,155.4,1382.6,32.0,NPK,98.5,Surface,Aphids,Low,Normal,Moderate,Drought,High,Moderate,5169.0
FARM_016840,Northwest,Kaduna,Sudan Savanna,Maize,Local Yellow,Sandy,1.3,7.0,38.5,6.5,126.4,1027.7,28.2,NPK,120.6,Surface,Fall Armyworm,Moderate,Reduced,Moderate,Drought,High,Moderate,2640.0
FARM_016842,Northwest,Kaduna,Sudan Savanna,Onions,Local White,Loamy,2.3,7.5,31.8,27.3,71.3,1068.8,22.1,NPK,96.5,Surface,Stem Borers,Low,Reduced,High,Drought,Medium,Moderate,4940.0
FARM_016843,Northwest,Kano,Sudan Savanna,Tomato,Local Jos,Clayey,1.9,6.5,10.0,14.8,200.0,1363.0,24.3,NPK,80.0,Surface,Aphids,Low,Reduced,Moderate,Drought,Medium,Moderate,4341.0
FARM_016845,Northcentral,Kogi,Derived Savanna,Cassava,TMS 30572,Sandy,0.9,5.3,16.9,10.4,68.8,1853.9,31.3,Urea,100.5,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Low,Moderate,8653.0
FARM_016846,Northcentral,FCT,Northern Guinea Savanna,Tomato,Roma VF,Sandy,0.8,6.0,44.4,16.9,153.7,1274.5,25.8,NPK,29.4,Surface,Aphids,Low,Erratic,Moderate,Drought,Low,Moderate,7318.0
FARM_016848,Northcentral,Benue,Northern Guinea Savanna,Sorghum,SK5912,Loamy,1.0,6.4,10.0,10.2,172.8,905.0,25.5,Urea,6.8,Surface,Aphids,Moderate,Erratic,Moderate,Drought,Medium,Moderate,887.0
FARM_016849,Southeast,Imo,Humid Forest,Maize,Local White,Clayey,0.5,6.1,43.2,5.0,105.8,1089.6,28.7,Urea,101.1,Surface,Whiteflies,Low,Normal,Moderate,Drought,Low,Moderate,1907.0
FARM_016850,Southsouth,Cross River,Humid Forest,Cassava,Local Oko-Iyawo,Clayey,0.7,5.3,19.1,21.5,50.0,1316.5,22.0,Urea,165.9,Surface,Cassava Mealybug,Moderate,Normal,Moderate,Drought,Low,Moderate,9104.0
FARM_016851,Northwest,Sokoto,Sudan Savanna,Beans,Local Kanannado,Clayey,0.5,6.0,23.6,25.8,92.9,600.0,22.9,NPK,102.8,Surface,Fall Armyworm,Moderate,Reduced,Moderate,Drought,Medium,Moderate,1188.0
FARM_016852,Southwest,Oyo,Derived Savanna,Maize,TZL Comp,Sandy,0.5,5.0,16.6,19.7,163.5,1123.7,23.6,Organic,144.1,Surface,Whiteflies,Moderate,Normal,High,Drought,High,Moderate,4551.0
FARM_016853,Northcentral,Nasarawa,Northern Guinea Savanna,Sorghum,Local Kaura,Sandy,2.7,6.8,50.0,10.8,197.4,1349.1,24.9,Urea,0.0,Surface,Locusts,High,Normal,Moderate,Drought,Low,Moderate,1543.0
FARM_016855,Northwest,Kebbi,Sudan Savanna,Sorghum,SK5912,Loamy,1.5,6.1,26.6,24.6,59.5,1602.9,28.9,NPK,65.9,Surface,Stem Borers,Moderate,Normal,Moderate,Drought,Low,Moderate,2377.0
FARM_016857,Northcentral,Benue,Northern Guinea Savanna,Cassava,TMS 30572,Sandy,1.2,6.2,38.3,25.4,161.7,834.9,30.5,NPK,178.5,Surface,Fall Armyworm,High,Normal,Moderate,Drought,Low,Moderate,11832.0
FARM_016858,Southwest,Lagos,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.6,6.5,33.9,26.6,150.5,611.0,31.7,NPK,52.5,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Low,Moderate,5234.0
FARM_016859,Northwest,Kebbi,Sudan Savanna,Sorghum,SK5912,Loamy,1.9,6.3,49.9,8.0,76.6,1585.7,31.5,NPK,51.0,Surface,Stem Borers,Low,Normal,Moderate,Drought,Medium,Moderate,3982.0
FARM_016861,Southsouth,Cross River,Humid Forest,Cassava,Local Odongbo,Lateritic,0.6,7.4,12.6,13.7,65.0,919.4,24.8,NPK,109.6,Surface,Fall Armyworm,Moderate,Normal,Moderate,Flood,Low,Moderate,5359.0
FARM_016862,Southeast,Anambra,Humid Forest,Maize,TZL Comp,Loamy,1.4,6.1,33.5,15.1,200.0,877.6,25.4,NPK,147.6,Surface,Whiteflies,Moderate,Normal,Moderate,Drought,Medium,Moderate,4209.0
FARM_016864,Southsouth,Rivers,Humid Forest,Cassava,Local Odongbo,Clayey,2.2,7.5,37.2,13.3,200.0,1213.9,24.8,Urea,172.9,Surface,Fall Armyworm,Moderate,Normal,Moderate,Drought,Low,Moderate,11043.0
FARM_016865,Southsouth,Akwa Ibom,Humid Forest,Cassava,Local Oko-Iyawo,Lateritic,0.8,5.1,18.1,25.4,135.1,623.8,23.5,NPK,87.5,Surface,Whiteflies,High,Normal,Moderate,Drought,Low,Moderate,5666.0
FARM_016866,Northcentral,FCT,Northern Guinea Savanna,Maize,TZL Comp,Loamy,2.0,7.4,30.8,8.5,171.4,1482.9,24.6,Urea,53.7,Surface,Pod Borers,Low,Erratic,Moderate,Flood,Low,Moderate,1157.0
FARM_016867,Northwest,Jigawa,Sudan Savanna,Beans,IT89KD-288,Sandy,1.7,6.2,27.7,26.2,99.1,1040.9,31.8,NPK,200.0,Surface,Aphids,Low,Reduced,Moderate,Drought,Medium,Moderate,2355.0
FARM_016868,Southeast,Imo,Humid Forest,Cassava,TMS 30572,Lateritic,1.9,7.4,29.3,9.8,51.3,1572.3,28.1,Organic,17.2,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Flood,Medium,Moderate,6239.0
FARM_016869,Southeast,Ebonyi,Humid Forest,Cassava,Local Oko-Iyawo,Loamy,2.6,6.3,17.8,13.0,173.3,882.4,23.2,NPK,155.5,Surface,Aphids,Low,Erratic,Moderate,Flood,Medium,Moderate,7110.0
FARM_016870,Northcentral,Benue,Northern Guinea Savanna,Cassava,Local Oko-Iyawo,Sandy,0.7,6.0,12.3,25.5,111.4,1839.8,27.2,Urea,17.3,Surface,Fall Armyworm,High,Normal,Moderate,Drought,Low,Moderate,7912.0
FARM_016871,Northcentral,Plateau,Northern Guinea Savanna,Rice,FARO 44,Sandy,3.1,5.7,21.2,27.1,103.4,715.9,24.2,Urea,8.0,Surface,Stem Borers,Low,Erratic,Moderate,Drought,Low,Moderate,4065.0
FARM_016872,Northeast,Taraba,Northern Guinea Savanna,Sorghum,SK5912,Loamy,0.7,7.3,40.6,8.2,168.9,988.5,30.2,NPK,0.0,Surface,Aphids,Low,Reduced,Moderate,Drought,Low,Moderate,1208.0
FARM_016873,Southwest,Ekiti,Humid Forest,Maize,TZL Comp,Clayey,6.9,6.8,21.3,14.0,50.0,1486.3,23.1,NPK,135.3,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,High,Moderate,3884.0
FARM_016874,Northwest,Katsina,Sudan Savanna,Onions,Violet de Galmi,Clayey,0.6,5.0,14.9,9.0,115.7,1637.8,25.6,NPK,142.2,Surface,Stem Borers,Moderate,Normal,Moderate,Drought,Low,Severe,12562.0
FARM_016875,Northcentral,Kwara,Northern Guinea Savanna,Sorghum,SK5912,Loamy,0.5,6.8,42.8,14.2,153.0,1096.1,25.3,NPK,177.8,Surface,Stem Borers,Low,Erratic,Moderate,Drought,Medium,Moderate,1873.0
FARM_016876,Northcentral,Plateau,Northern Guinea Savanna,Onions,Kano Red,Sandy,0.7,5.5,45.2,17.8,77.3,1579.0,27.1,Organic,99.6,Surface,Aphids,Low,Erratic,Moderate,Drought,High,Moderate,11682.0
FARM_016877,Southwest,Ogun,Humid Forest,Yam,TDr 95/19177,Lateritic,0.7,5.1,16.6,11.6,161.5,1137.9,22.0,NPK,57.0,Surface,Whiteflies,Moderate,Erratic,Moderate,Drought,Low,Moderate,5816.0
FARM_016878,Southsouth,Rivers,Humid Forest,Maize,Local Yellow,Lateritic,10.0,6.4,41.9,12.9,73.9,1564.7,24.4,Urea,55.4,Surface,Grasshoppers,Moderate,Normal,Moderate,Drought,High,Moderate,2415.0
FARM_016879,Southeast,Anambra,Humid Forest,Onions,Violet de Galmi,Sandy,0.5,6.5,10.2,20.4,178.5,821.1,28.9,NPK,36.1,Surface,Aphids,Low,Normal,Moderate,Flood,High,Moderate,11061.0
FARM_016880,Southeast,Abia,Humid Forest,Maize,Local Yellow,Lateritic,2.2,7.1,44.0,17.2,176.1,980.2,23.1,NPK,164.3,Surface,Aphids,Low,Normal,Moderate,Drought,Medium,Moderate,3610.0
FARM_016881,Northcentral,Nasarawa,Northern Guinea Savanna,Maize,TZL Comp,Loamy,0.5,6.8,50.0,14.7,65.5,656.7,24.0,NPK,122.4,Surface,Grasshoppers,Moderate,Reduced,High,Drought,Low,Severe,1633.0
FARM_016882,Northwest,Kano,Sudan Savanna,Sorghum,SK5912,Loamy,1.6,7.4,16.0,7.2,123.5,1293.0,26.6,NPK,0.0,Surface,Aphids,Low,Erratic,High,Drought,Low,Moderate,1023.0
FARM_016883,Northwest,Zamfara,Sudan Savanna,Pepper,Nsukka Yellow,Sandy,0.5,7.1,39.4,5.0,149.4,1675.8,22.8,Urea,42.5,Surface,Aphids,Low,Normal,High,Drought,Low,Moderate,2039.0
FARM_016884,Northcentral,Niger,Northern Guinea Savanna,Sorghum,Local Farafara,Loamy,1.3,6.1,10.0,12.3,50.3,1079.2,29.9,Urea,81.4,Surface,Fall Armyworm,Moderate,Erratic,Moderate,Drought,Medium,Moderate,1813.0
FARM_016885,Northcentral,Kwara,Northern Guinea Savanna,Tomato,UC82B,Sandy,1.8,7.2,45.7,30.0,117.4,1480.8,32.0,NPK,12.2,Surface,Aphids,Low,Normal,Moderate,Drought,Low,Moderate,13981.0
FARM_016886,Southsouth,Cross River,Humid Forest,Yam,TDr 95/19177,Lateritic,1.0,6.9,27.7,7.5,50.0,795.8,25.6,NPK,52.4,Surface,Grasshoppers,Moderate,Normal,Moderate,Drought,Low,Moderate,5119.0
FARM_016887,Northeast,Adamawa,Sudan Savanna,Sorghum,SK5912,Sandy,8.8,7.5,28.6,8.8,166.2,1357.3,30.0,NPK,106.2,Sprinkler,Stem Borers,Moderate,Normal,Moderate,Drought,Medium,Moderate,4802.0
FARM_016888,Northcentral,Niger,Northern Guinea Savanna,Beans,Local Kanannado,Loamy,2.4,5.0,42.7,30.0,190.6,640.1,22.7,NPK,175.7,Surface,Pod Borers,High,Erratic,Moderate,Drought,High,Moderate,1935.0
FARM_016889,Southeast,Enugu,Humid Forest,Onions,Violet de Galmi,Lateritic,1.3,7.4,23.3,30.0,119.8,703.0,26.5,Urea,82.1,Surface,Aphids,Moderate,Normal,Moderate,Drought,Medium,Moderate,14186.0
FARM_016890,Southeast,Abia,Humid Forest,Cassava,Local Odongbo,Sandy,1.3,5.0,24.2,11.6,132.2,2000.0,24.7,NPK,154.0,Surface,Cassava Mealybug,Low,Erratic,Moderate,Flood,Medium,Severe,6900.0
FARM_016891,Northcentral,Plateau,Northern Guinea Savanna,Beans,Local Drum,Clayey,0.5,6.6,13.8,22.7,199.7,1763.5,25.5,Urea,187.1,Surface,Aphids,Moderate,Normal,Moderate,Drought,Medium,Moderate,1789.0
FARM_016892,Northcentral,Niger,Northern Guinea Savanna,Tomato,Local Jos,Loamy,1.3,6.1,37.5,24.4,136.1,1393.1,30.5,Urea,149.5,Surface,Aphids,Low,Normal,Moderate,Drought,Low,Moderate,6554.0
FARM_016893,Southwest,Ondo,Humid Forest,Maize,Local White,Lateritic,4.2,7.5,36.8,29.8,93.7,1037.4,26.8,Urea,191.3,Sprinkler,Stem Borers,Low,Normal,Moderate,Drought,Medium,Moderate,2766.0
FARM_016894,Northwest,Katsina,Sudan Savanna,Rice,FARO 44,Sandy,1.0,6.1,46.6,23.5,197.2,1883.7,25.5,Urea,4.6,Surface,Aphids,High,Normal,Moderate,Drought,Low,Moderate,2130.0
FARM_016895,Northwest,Kebbi,Sudan Savanna,Beans,IT89KD-288,Sandy,0.7,6.6,33.9,17.4,125.5,939.8,26.3,Organic,200.0,Surface,Fall Armyworm,Low,Normal,Moderate,Drought,High,Severe,1624.0
FARM_016896,Northcentral,Nasarawa,Northern Guinea Savanna,Sorghum,SK5912,Clayey,3.1,6.7,36.7,17.7,143.9,1334.0,24.2,Urea,200.0,Surface,Fall Armyworm,High,Normal,High,Drought,Low,Moderate,994.0
FARM_016897,Southwest,Lagos,Humid Forest,Yam,TDr 95/19177,Sandy,0.5,5.3,19.3,21.3,150.4,1832.5,29.2,NPK,200.0,Surface,Fall Armyworm,High,Normal,Moderate,Drought,Medium,Severe,5000.0
FARM_016898,Southsouth,Edo,Humid Forest,Yam,D. rotundata,Lateritic,0.5,6.4,38.9,21.9,163.9,1475.6,27.4,NPK,171.4,Surface,Tomato Leaf Miner,Moderate,Normal,High,Drought,Low,Moderate,6506.0
FARM_016899,Northeast,Bauchi,Sudan Savanna,Tomato,Roma VF,Clayey,0.8,6.4,10.0,19.4,50.0,1095.6,26.7,NPK,75.6,Surface,Aphids,Low,Reduced,Moderate,Drought,High,Severe,5538.0
FARM_016900,Northwest,Katsina,Sudan Savanna,Maize,Local Yellow,Sandy,1.3,6.6,21.4,28.6,71.4,611.2,29.1,NPK,24.5,Surface,Locusts,High,Erratic,Moderate,Drought,Medium,Moderate,1843.0
FARM_016901,Southeast,Ebonyi,Humid Forest,Yam,TDr 95/19177,Sandy,1.3,5.7,37.2,27.5,76.6,600.0,26.3,NPK,151.2,Drip,Cassava Mealybug,High,Normal,Moderate,Drought,Low,Moderate,7245.0
FARM_016902,Southwest,Oyo,Derived Savanna,Sorghum,Local Kaura,Loamy,0.5,5.5,18.5,28.2,75.2,1641.0,28.8,NPK,81.2,Surface,Fall Armyworm,Low,Erratic,Moderate,Flood,Low,Moderate,745.0
FARM_016903,Southsouth,Edo,Humid Forest,Cassava,Local Odongbo,Clayey,0.8,5.5,24.5,14.4,170.3,1732.1,25.1,NPK,199.5,Surface,Fall Armyworm,Low,Normal,Moderate,Drought,Medium,Moderate,11315.0
